text,sentiment
"@nellclothing seems to be flavour of the day&quot;Twibes&quot;thats tgree peeps incl myself who hv just joined one on my stream, I dont get it tho ",0
"hell you lot tweet0a lot at the weekend, i cant scroll back that for on the mob so i will have to lose out ",0
"At the beach, but not so much sun and warmth this week so far. ",0
Dancing with my 2 year old ,1
@DonnieWahlberg Good morning!Glad to hear your having a blast! Sorry to hear that your sea sick  Hope you do another cruise.I will b there,0
 what happened to DJ Envy's mixtapes. I miss hearing his drops. &quot;ENVY&quot; ..  #RandomThought,0
Finished work thank god long day sore feet  have been listenin to shittybeat all day missed COOLFM glad to hear it again aha. Bloodyrain!!,0
Not really feelin' like cerial for breakfast... ,0
@michaelcurtis23 forget about the takamine. i don't need it anymore...  you reply to tweets more than your texts.,0
sleeping. I think..  goodnight twitter. another night.. 8-|,1
Just got done playing #tennis for 2 hours with a friend. Boy is it good to #exercize at night in Arizona when it's only 95 degrees. ,1
@aprilyim thats real geek talk! haha...I feel you! ,1
I got fired yesterday  but luckily I already had another job offer,0
@wawicruz your tweet was just included in The Longest Poem in the World www.longestpoemintheworld.com/tweet/12278/ ,1
"@jillbacola i know you're mocking with tonight's big premier, but i'm totally excited ",1
"@tommcfly its wicked  Would have been so funny &quot; egg records&quot; it has a ring to it  i like it  , what you up to ? x",1
"@backstreetboys hey hey, Bee I love you more than anything in life. My white. I want pictures of James.     Love you. â™¥",0
Sunday family time....the BEST time of the week! ,1
Happy Follow Friday Twitters! ,1
is really taking life hard right now. ,0
"@FGomes27 Nice! I'm using Seesmic Desktop..the main &quot;rival&quot; against Tweetdeck. By the way, I also got an exam tomorrow ",0
cleaned up my &quot;in-box email folder&quot;  (finally!) Many of the e-mails were moved to pending folder though ,0
@james__buckley whats your gamertag man?  x,1
there was this positive ass person on my twitter but I had to remove him cause i couldn't see anyone else tweets ,0
hopes you'll be fine tmrw ,1
#assassinate is also trending because #spymaster lets you assassinate time ,1
me wants strawberries  and tea!,1
I now just ralized how out of shape i actually am  so depressing im jogging around the block everynight from now on!!!,0
it is way to early to b up already since i'll barely get any sleep tonight ,0
Wake UP! LUNCH TIME ,1
To early to be awake ,0
is dreading work and everyone freaking out over the swine flu. must. slap. someone. i need a hug ,0
"so, after all that fuss #digitalbritain is just a stealth tax and a clamp down on file sharers ",0
@joshuaaaronwise come back ,0
"eating some donutssss! shower, getting ready, calling my baby, going home to get ready for this hair businessss!,text ",1
"That IS lame Liz lol, I should send you a care package full of Starbucks goodies  ",1
Have finaly arrived in Southampton ,1
@troyjh whats shepards pie without the potato??? ,0
Myliferecord now crashes on launch. Totally bummin till they update ,0
@deadtom10 Evidently you don't. ,1
nevermind the last tweets - twitter4skype just published my attempts to remember it's command syntax... ,1
Diggin the Aftershave Balm the wife got me on friday. My face is soooo smooooove!!! ,1
@michaelmagical yes they did  lol but i'm free again lol,0
chillin wid bro ,1
Oh Yeah http://bit.ly/XPxQe,1
@RyanSeacrest night ,1
"@ladysanpedro Yes, I know exactly what you mean. I get up early each morning to let the dogs out to pee ",0
Volkswagen: Life Magazine (unknown date)Apologies for the splice - my scanner is small.  http://bit.ly/iNGI8,0
@Cyboogie Yesssss picture!!!  Ummm...hmmm I hope you don't think your sickning lil baby! (secretly I am getting in at a 10.5!),1
@deekhoo welcome to version 2 of yourself ,1
"@saabmagalona I'm inggit, Saaby! I miss school!  I hope I see you soon, I really miss you, super much!!!",0
@racheltrue wish i could see but twitpic is blocked @ work ,0
@pixel8ted probably not as many as have been spent waiting on hold... ,0
"@IanAspin Hi Ian, oh yes.... got plenty of running planned!!    What's your weekend got planned for you?",1
"@Victoria_LPF omg i'm freaking out,donno how do use this thing  HI! whats up?",1
makin cake and cookies ,1
@Emerarudo i like 300 too  What are you doing  ?,1
"Just completed watching - The Bank Job 2008 &amp; The Italian Job 2003 , nice movies with similar concept  Watched for Jason Statham!",1
"in Corona. where is the civilization at? Population : Tiara, Britney, and Erin ",0
feel blank..!! So sick of this town ,0
@katetribe yes indeed! nothing can wipe the smile off my face!! how did the workshop go Kate? Hope it was a success! Sorry to miss out.. ,0
@SimplyStar BOOOO!!! Still have hiccups?? ,1
thanks  @vintageglam   http://vintageglamblog.com/category/accessories/,1
@SilverSteer Good Morning. It was great thank you. Hope you had a great weekend too ,1
@thabusdriva. Had a nice time with u hope to do it again real soon ,1
@emilycpetrie i miss your face. a lot. ,0
#asot400 damn i wish the video stream was working ,0
@boysandclothes  lol,0
"I'm at #reddot Community Day @ Madejski Stadium (techie track)  Content is good! The chairs, however, are not ",0
@CompanyManComic http://twitpic.com/6hek4 - ,1
@Fajitasgtr first time in a few weeks? ,1
@fair_carlien hi fur! haha. ,1
the surprise party for meghan was amazing! ,1
THE PROPOSAL!! &lt;3&lt;3&lt;3 ,0
Jesse thinks he's Rachael Ray ,1
ohmigod.  i am so tired.  i cannot wait to come home and fall asleep in the sun.... at 415pm ,0
@darkelegance *glomp* Did you have fun? It looked like you did for the most part. ,1
@_JayJay_ why not? 'cause of the girls? ,1
"Granted I couldn't count earlier, but now, honestly, I have to be up in 4 hrs. Do not feel tired at all. ",0
wow. The whole city of Chicago is closed. Here's to hoping they find my luggage ,0
"@itsalexdummy OMG, I know! I'm kinds sad about it ",0
@momentbymoment1 all ur visitors sounds fun - store is good and E is much better .... getting into some mischief now. I'm tired though ,1
going 2 churh ,1
my final tweet-of-the-day: Crystal Castles rocks my socks. nothing like gameboy music to get me amped on life ,1
"@zeddessarts Thnx for the follow. Visited ur webpage, great artwork! ",1
Prison break season 3 starts today!!!! ,1
"@woodyxrunner Wow, sounds so exciting  Haha, have fun! I'm jealous.",1
"at the girls aloud concert, startin soon. So excited  xxx",1
Sprained left hamstring. Need to dial down the strenuous exercise ,0
My finger has a scratch in it. ,0
"@MariahCarey OMG ! Im so mad cuz i was sleeping during the NTT ! I knew all of them , so sorry  . Love yaa much , cha cha is 2 cute !",0
"@whitemystyle Ð´Ð¾Ñ€ÐµÑ‡Ñ–, Ñ†Ðµ Ð¿Ð»ÑŽÑ? Andriodâ€™Ð° â€” Ð¹Ð¾Ð¼Ñƒ Ð½Ðµ Ð¿Ð¾Ñ‚Ñ€Ñ–Ð±Ð½Ð¾ Ð¶Ð¾Ð´Ð½Ð¾Ð³Ð¾ Ñ?Ð¾Ñ„Ñ‚Ñƒ Ð´Ð»Ñ? Ð·Ð²â€™Ñ?Ð·ÐºÑƒ Ð· ÐºÐ¾Ð¼Ð¿â€™ÑŽÑ‚ÐµÑ€Ð¾Ð¼ ",1
didnt say her farewells ,0
@schaeferj89 Russell said they have a few ideas but didnt tell us...not too sure ,0
Omg I am really bored ,0
@shailmohan  the wait is worth it ..give a big warm hug from all of us.. have fun,1
getting bored at home.. no one to hang out with... need help ,0
"Well, never closed down a First Friday before... Awesome! ",1
Watching the lakers parade at home ,0
Not feeling Well  wahhhhhhhhhhhh,0
"thinks she's done something, but isn't quite sure what it is.. oh where are you when i need you? ",0
@andshehopes what bout david wallace??? ,0
http://bit.ly/YlmLm     and this song is from anna david ! I can't good english! ,1
myy duck hat got soggggy!  haha,0
@IamBarbiePink OMG ASHANTI!  I cannot believe u said that... And don't talk about who I'm with becuz u left ,0
"@AshmiNYC Yo sÃ©! Y eso es lo divertido: me aparecen tus replies, but that's it! ",0
"work, work , work. it never stops.... how long until the day's finally over? ",0
"gonna go have lunch with grandma soon, i cant wait ",1
"Severely depressed over not seeing FOB before the end of the tour, wanted a 3rd year consecutive. ",0
Making blueberry muffins before work ,1
daughter's going to send pics of an adorable ape at the zoo today. i don't like them being caged up like they are. ,0
i'm so sad. i want to go to the mall. hahah.  i'm so bored. hmm. ,0
Just talked to my boo....I miss himmmm.... ,0
will sign out now. good night! ,1
"wish i had more time for lunch  subway was awesome as always !roll on next lesson, last 1!",0
I'm fed up of the rain this weekend ,0
Just got off work... everyone left me here in hell paso. please save me ,0
and my EFFING SONG!!!!! This summer is gonna RULE! ,1
finding out what this is. ,1
"whoa, Ellen Pompeo (a.k.a. Meredith Grey - Grey's Anatomy) is pregnant!  Good for her ",1
@McFLYFan_Katie Just gunna have some breakieee  what about youu? xx,1
@equinorz you can buy a house too ,1
"@TheFifthDriver Oh no, that will be just soooooo sad   I hope they are ok",0
@Tess474 Did you hear me? I said get on gmail! You're not on      ,0
Good morning! Coffee...watching cartoons with my grandson   ,1
@rawstatic  I used to be anti-Apple 'til I got gifted a iPod! ::.. One person less in our cause ,0
@richard_hughes So have you started indoctrinating Oscar in the joys of &quot;good&quot; music yet? ,1
@gazedd That for the suggestions - but neither option work overseas  I think we might have it sussed now ,0
@_JOLIE_FILLE_ Nice review. Your turning into a pretty good movie critic. ,1
Roger Morre's talking in Berlin about Child Prostitution! Horrible stories! ,0
walked 5 miles this morning in a blanket of fog. Following the U.S. Open Golf tournment on ESPN. Getting ready to go to work...yuk.  bye,0
@tb78 a wee bit ,0
@GlamourStar hope its not bad ,0
"@kirstytbsmcr yeah  well the bad news would be them saying it is over 18.. but you could find a way around, i'm sure. ;) + then you'd know",1
"OK so I stayed up, but didn't watch heroes  Did admin stuff and WP stuff, learned some new WP stuff and finally happy with the layout",0
"@carolnakaoski If only I could! Maybe I'll come next summer, and I'll stay with you! LOL you have no choice, I'm invading your space! ",1
tired of certain people and wishing not to leave others so soon. ,0
@Schofe I have a phobia of wind turbines. Not sure if it has a posh name ,1
my head hurts (BAD) ,0
@eBeth maybe hes cold and fancies a snuggle ,1
Is wide awake but its far too early!  love my new hair tho! Hello red head. X,0
Oh noes. Why are so many people upset today? ,0
Leaving work for the afternoon. Trying to use up my NINE vacation days. I have 23 days left of work. Don't think this will happen. Boo. ,0
@piawaugh http://www.youtube.com/user/KateLundy even got transcoded to HD ,1
"@UnstoppableKat you're munchkin, i'm monster. ",1
good morning twitter. not feeling well at all 2day. but i gotta get up nd start my day! pray that i get thru it  4,1
"@hen4 Unfortunately, that kind of love died long time ago for most of us. So sad  Anyway hon must leave you have a lovely weekend",0
@jacksonj04 ive had that. Am taking mine to Birmingham Apple store Monday to see if I can get a new one because the wifi chip is broke ,0
"Poor Leo has been at work for 12 hours, and he doesn't even have duty nights at this duty station! ",0
@SmellyluvMJ thanks for the information! but it says coming soon... ,0
"@adamrocks socks, shoes, feet sweat...I'm glad you have kes ",1
Done with the Missourian for the day. No call back from Sturtz... ,0
watchin la galaxy game they are losin! ,0
@JZepol Hangin' out with the cool kids eh Jobi?  Hi back to them! Tell @jgombita I was watching Spectacle with Herbie Hancock as guest.,1
Lizzie gets to go on a field trip to sandy lake. No fair ,0
@NavdhaND momo cat is a 'he'  luckily he isn't mine. but still sooo cute!! is a friend's cat.,1
"@braindouche Yeah, me either.  I'm more of the &quot;yeah, whatever&quot; type most of the time. ",1
"Uzlabots otras puses meklÄ“tÄ?js, viss ir kÄ¼uvis Ä“rtÄ?ks, Ä?trÄ?ks un detalizÄ“tÄ?ks ",1
